date,name,hash_name,score,tag,entry,r7,r14,r30,sig_稀缺,sig_买盘/求购,sig_溢价,sig_流动性
2026-06-20,鲍伊猎刀（★ StatTrak™） | 都市伪装 (久经沙场),★ StatTrak™ Bowie Knife | Urban Masked (Field-Tested),48.0,buff,506.0,-4.94,-7.71,-11.66,True,False,True,False
2026-06-20,Tec-9 | 骨化之色 (略有磨损),Tec-9 | Ossified (Minimal Wear),48.0,buff,171.0,-7.02,-7.6,-19.88,False,True,True,False
2026-06-20,SG 553 | 辐射警告 (久经沙场),SG 553 | Fallout Warning (Field-Tested),48.0,buff,27.71,-7.87,-14.11,-16.17,False,True,True,False
2026-06-20,穿肠刀（★ StatTrak™） | 深红之网 (久经沙场),★ StatTrak™ Gut Knife | Crimson Web (Field-Tested),48.0,buff,693.0,-1.2,-7.94,-6.49,True,False,True,False
2026-06-20,SG 553 | 玩命职场 (久经沙场),SG 553 | Hazard Pay (Field-Tested),48.0,buff,1134.0,2.82,1.68,4.32,False,True,True,False
2026-06-20,AUG | 璞玉 (久经沙场),AUG | Carved Jade (Field-Tested),48.0,buff,124.0,16.13,3.23,-11.29,False,True,True,False
2026-06-20,熊刀（★ StatTrak™） | 表面淬火 (久经沙场),★ StatTrak™ Ursus Knife | Case Hardened (Field-Tested),48.0,buff,941.0,13.6,9.67,4.57,False,True,True,False
2026-06-20,FN57 | 氮化处理 (久经沙场),Five-SeveN | Nitro (Field-Tested),48.0,buff,203.0,6.4,2.22,-12.81,False,True,True,False
2026-06-20,XM1014 | 辐射警告 (略有磨损),XM1014 | Fallout Warning (Minimal Wear),48.0,buff,193.0,-1.04,4.15,-4.92,False,True,True,False
2026-06-20,截短霰弹枪 | 至高皮革 (略有磨损),Sawed-Off | First Class (Minimal Wear),48.0,buff,253.0,-9.88,-24.51,-7.91,False,True,True,False
2026-06-20,UMP-45 | 炽烈之炎 (略有磨损),UMP-45 | Blaze (Minimal Wear),48.0,buff,325.0,-0.82,6.31,-0.92,False,True,True,False
2026-06-20,折刀（★ StatTrak™） | 夜色 (久经沙场),★ StatTrak™ Navaja Knife | Night Stripe (Field-Tested),48.0,buff,412.0,-0.49,-8.17,-9.47,True,False,True,False
2026-06-20,P250 | 狂野飞溅 (久经沙场),P250 | Splash (Field-Tested),48.0,buff,148.0,-3.38,-9.8,-12.16,False,True,True,False
2026-06-20,弯刀（★ StatTrak™） | 狩猎网格 (久经沙场),★ StatTrak™ Falchion Knife | Safari Mesh (Field-Tested),48.0,buff,476.99,0.63,0.21,-14.88,False,True,True,False
2026-06-20,双持贝瑞塔 | 报应 (崭新出厂),Dual Berettas | Retribution (Factory New),48.0,buff,39.61,2.15,-0.85,13.78,False,True,True,False
2026-06-20,弯刀（★ StatTrak™） | 枯焦之色 (久经沙场),★ StatTrak™ Falchion Knife | Scorched (Field-Tested),48.0,buff,598.0,-1.84,0.0,-2.51,True,False,True,False
2026-06-20,穿肠刀（★ StatTrak™） | 致命紫罗兰 (久经沙场),★ StatTrak™ Gut Knife | Ultraviolet (Field-Tested),48.0,buff,494.0,0.88,1.01,-3.34,True,False,True,False
2026-06-20,内格夫 | 基础建设 (略有磨损),Negev | Infrastructure (Minimal Wear),48.0,buff,49.14,-1.89,-24.23,-25.5,False,True,True,False
2026-06-20,P250 | 多面体 (崭新出厂),P250 | Facets (Factory New),48.0,buff,316.0,0.0,0.0,-16.77,False,True,True,False
2026-06-20,P2000 | 海之泡沫 (略有磨损),P2000 | Ocean Foam (Minimal Wear),48.0,buff,938.0,-10.13,-11.62,-18.55,False,True,True,False
2026-06-20,熊刀（★ StatTrak™） | 虎牙 (略有磨损),★ StatTrak™ Ursus Knife | Tiger Tooth (Minimal Wear),47.5,buff,1678.0,0.0,0.0,0.0,False,True,True,False
2026-06-20,折叠刀（★ StatTrak™） | 森林 DDPAT (略有磨损),★ StatTrak™ Flip Knife | Forest DDPAT (Minimal Wear),47.3,buff,1001.0,-10.49,-1.3,16.28,False,False,True,False
2026-06-20,双持贝瑞塔 | 报应 (久经沙场),Dual Berettas | Retribution (Field-Tested),47.3,buff,34.22,-14.69,-22.74,-43.02,False,True,True,False
2026-06-20,鲍伊猎刀（★ StatTrak™） | 噩梦之夜 (久经沙场),★ StatTrak™ Bowie Knife | Night (Field-Tested),47.3,buff,668.0,-7.39,-7.41,-3.89,False,True,True,False
2026-06-20,猎杀者匕首（★） | 蓝钢 (略有磨损),★ Huntsman Knife | Blue Steel (Minimal Wear),46.0,buff,943.0,11.03,6.47,8.38,False,True,True,False
2026-06-20,MP9 | 赤红新星 (略有磨损),MP9 | Hot Rod (Minimal Wear),45.8,buff,1412.0,7.54,0.96,-6.44,False,True,True,False
2026-06-21,求生匕首（★ StatTrak™） | 狩猎网格 (略有磨损),★ StatTrak™ Survival Knife | Safari Mesh (Minimal Wear),48.0,buff,415.0,-1.04,-0.84,0.24,False,True,True,False
2026-06-21,UMP-45 | 炽烈之炎 (略有磨损),UMP-45 | Blaze (Minimal Wear),48.0,buff,325.0,1.85,5.85,-0.92,False,True,True,False
2026-06-21,折刀（★） | 虎牙 (略有磨损),★ Navaja Knife | Tiger Tooth (Minimal Wear),48.0,buff,565.0,0.0,6.02,5.84,False,True,True,False
2026-06-21,P2000 | 草原落叶 (久经沙场),P2000 | Grassland Leaves (Field-Tested),48.0,buff,41.55,10.69,15.5,4.33,False,True,True,False
2026-06-21,弯刀（★ StatTrak™） | 噩梦之夜 (久经沙场),★ StatTrak™ Falchion Knife | Night (Field-Tested),48.0,buff,761.0,0.0,17.61,4.73,True,False,True,False
2026-06-21,鲍伊猎刀（★ StatTrak™） | 都市伪装 (久经沙场),★ StatTrak™ Bowie Knife | Urban Masked (Field-Tested),48.0,buff,471.0,-0.21,4.78,-5.1,False,True,True,False
2026-06-21,折刀（★ StatTrak™） | 夜色 (久经沙场),★ StatTrak™ Navaja Knife | Night Stripe (Field-Tested),48.0,buff,404.0,0.99,-7.2,-7.68,True,False,True,False
2026-06-21,P250 | 狂野飞溅 (久经沙场),P250 | Splash (Field-Tested),48.0,buff,138.0,3.62,-8.7,-5.8,False,True,True,False
2026-06-21,弯刀（★ StatTrak™） | 狩猎网格 (久经沙场),★ StatTrak™ Falchion Knife | Safari Mesh (Field-Tested),48.0,buff,476.99,-1.47,-2.51,-14.88,False,True,True,False
2026-06-21,SG 553 | 辐射警告 (久经沙场),SG 553 | Fallout Warning (Field-Tested),48.0,buff,27.25,-7.63,-16.48,-14.75,False,True,True,False
2026-06-21,穿肠刀（★ StatTrak™） | 致命紫罗兰 (久经沙场),★ StatTrak™ Gut Knife | Ultraviolet (Field-Tested),48.0,buff,494.0,7.56,1.01,-3.34,True,False,True,False
2026-06-21,M4A4 | 现代猎手 (略有磨损),M4A4 | Modern Hunter (Minimal Wear),48.0,buff,833.0,2.84,-3.12,2.04,False,True,True,False
2026-06-21,穿肠刀（★ StatTrak™） | 深红之网 (久经沙场),★ StatTrak™ Gut Knife | Crimson Web (Field-Tested),48.0,buff,689.0,-0.44,-8.56,-5.95,True,False,True,False
2026-06-21,SG 553 | 玩命职场 (久经沙场),SG 553 | Hazard Pay (Field-Tested),48.0,buff,1134.0,2.76,6.53,4.32,True,False,True,False
2026-06-21,鲍伊猎刀（★ StatTrak™） | 噩梦之夜 (久经沙场),★ StatTrak™ Bowie Knife | Night (Field-Tested),48.0,buff,659.0,-4.4,-8.04,-2.58,False,True,True,False
2026-06-21,AUG | 璞玉 (久经沙场),AUG | Carved Jade (Field-Tested),48.0,buff,124.0,11.02,0.4,-11.29,False,True,True,False
2026-06-21,熊刀（★ StatTrak™） | 表面淬火 (久经沙场),★ StatTrak™ Ursus Knife | Case Hardened (Field-Tested),48.0,buff,941.0,13.6,14.77,4.57,True,False,True,False
2026-06-21,暗影双匕（★） | 渐变大理石 (略有磨损),★ Shadow Daggers | Marble Fade (Minimal Wear),48.0,buff,914.0,-5.4,-7.6,-11.05,False,True,True,False
2026-06-21,猎杀者匕首（★ StatTrak™）,★ StatTrak™ Huntsman Knife,48.0,buff,1158.0,-4.17,-12.95,3.45,False,True,True,False
2026-06-21,FN57 | 氮化处理 (久经沙场),Five-SeveN | Nitro (Field-Tested),48.0,buff,203.0,6.08,3.45,-12.81,False,True,True,False
2026-06-21,XM1014 | 辐射警告 (略有磨损),XM1014 | Fallout Warning (Minimal Wear),48.0,buff,189.0,1.06,14.81,-2.91,False,True,True,False
2026-06-21,截短霰弹枪 | 至高皮革 (略有磨损),Sawed-Off | First Class (Minimal Wear),48.0,buff,222.0,8.11,-13.96,4.95,False,True,True,False
2026-06-21,鲍伊猎刀（★ StatTrak™） | 森林 DDPAT (久经沙场),★ StatTrak™ Bowie Knife | Forest DDPAT (Field-Tested),48.0,buff,550.0,-7.82,-10.36,-2.91,False,True,True,False
2026-06-21,双持贝瑞塔 | 报应 (久经沙场),Dual Berettas | Retribution (Field-Tested),48.0,buff,32.97,-13.72,-21.81,-40.86,False,True,True,False
2026-06-21,Tec-9 | 骨化之色 (略有磨损),Tec-9 | Ossified (Minimal Wear),48.0,buff,166.0,-6.02,-4.82,-17.47,True,False,True,False
2026-06-21,MAC-10 | 绯红镂刻 (久经沙场),MAC-10 | Red Filigree (Field-Tested),48.0,buff,663.0,-1.06,31.22,40.72,False,True,True,False
2026-06-21,双持贝瑞塔 | 报应 (崭新出厂),Dual Berettas | Retribution (Factory New),48.0,buff,39.61,6.04,4.14,13.78,False,True,True,False
2026-06-21,弯刀（★ StatTrak™） | 枯焦之色 (久经沙场),★ StatTrak™ Falchion Knife | Scorched (Field-Tested),48.0,buff,598.0,-3.18,-3.68,-2.51,True,False,True,False
2026-06-21,P90 | 星辰巨蟒 (略有磨损),P90 | Astral Jörmungandr (Minimal Wear),48.0,buff,2093.0,-13.09,16.48,6.69,False,True,True,False
2026-06-21,内格夫 | 基础建设 (略有磨损),Negev | Infrastructure (Minimal Wear),48.0,buff,45.1,4.73,-17.8,-18.82,False,True,True,False
2026-06-22,FN57 | 氮化处理 (久经沙场),Five-SeveN | Nitro (Field-Tested),48.0,buff,202.0,9.16,3.96,-12.38,True,False,True,False
2026-06-22,XM1014 | 辐射警告 (略有磨损),XM1014 | Fallout Warning (Minimal Wear),48.0,buff,189.0,1.06,12.96,-2.91,False,True,True,False
2026-06-22,求生匕首（★ StatTrak™） | 狩猎网格 (略有磨损),★ StatTrak™ Survival Knife | Safari Mesh (Minimal Wear),48.0,buff,413.0,-0.48,-0.79,0.73,False,True,True,False
2026-06-22,UMP-45 | 炽烈之炎 (略有磨损),UMP-45 | Blaze (Minimal Wear),48.0,buff,291.0,13.06,11.68,10.65,False,True,True,False
2026-06-22,双持贝瑞塔 | 报应 (略有磨损),Dual Berettas | Retribution (Minimal Wear),48.0,buff,33.29,-8.19,-13.11,-22.26,True,False,True,False
2026-06-22,鲍伊猎刀（★ StatTrak™） | 森林 DDPAT (久经沙场),★ StatTrak™ Bowie Knife | Forest DDPAT (Field-Tested),48.0,buff,550.0,-7.82,-10.36,-2.91,True,False,True,False
2026-06-22,弯刀（★ StatTrak™） | 噩梦之夜 (久经沙场),★ StatTrak™ Falchion Knife | Night (Field-Tested),48.0,buff,761.0,0.0,17.48,4.73,True,False,True,False
2026-06-22,鲍伊猎刀（★ StatTrak™） | 都市伪装 (久经沙场),★ StatTrak™ Bowie Knife | Urban Masked (Field-Tested),48.0,buff,479.0,0.63,-0.84,-6.68,True,False,True,False
2026-06-22,折刀（★ StatTrak™） | 夜色 (久经沙场),★ StatTrak™ Navaja Knife | Night Stripe (Field-Tested),48.0,buff,397.0,2.77,-3.96,-6.05,True,False,True,False
2026-06-22,P250 | 狂野飞溅 (久经沙场),P250 | Splash (Field-Tested),48.0,buff,137.0,3.65,-6.93,-5.11,False,True,True,False
2026-06-22,SCAR-20 | 暴风呼啸 (略有磨损),SCAR-20 | Storm (Minimal Wear),48.0,buff,23.45,58.42,67.85,54.67,True,False,True,False
2026-06-22,MAC-10 | 绯红镂刻 (久经沙场),MAC-10 | Red Filigree (Field-Tested),48.0,buff,656.0,-0.91,28.96,42.23,False,True,True,False
2026-06-22,SG 553 | 辐射警告 (久经沙场),SG 553 | Fallout Warning (Field-Tested),48.0,buff,27.14,-8.59,-12.1,-14.41,False,True,True,False
2026-06-22,双持贝瑞塔 | 报应 (崭新出厂),Dual Berettas | Retribution (Factory New),48.0,buff,39.61,6.82,0.61,13.78,False,True,True,False
2026-06-22,弯刀（★ StatTrak™） | 枯焦之色 (久经沙场),★ StatTrak™ Falchion Knife | Scorched (Field-Tested),48.0,buff,592.0,-1.18,-6.76,-1.52,True,False,True,False
2026-06-22,P90 | 星辰巨蟒 (略有磨损),P90 | Astral Jörmungandr (Minimal Wear),48.0,buff,1970.0,3.98,23.76,13.35,False,True,True,False
2026-06-22,穿肠刀（★ StatTrak™） | 致命紫罗兰 (久经沙场),★ StatTrak™ Gut Knife | Ultraviolet (Field-Tested),48.0,buff,491.0,6.31,5.09,-2.75,True,False,True,False
2026-06-22,M4A4 | 现代猎手 (略有磨损),M4A4 | Modern Hunter (Minimal Wear),48.0,buff,833.0,1.92,-3.12,2.04,False,True,True,False
2026-06-22,穿肠刀（★ StatTrak™） | 深红之网 (久经沙场),★ StatTrak™ Gut Knife | Crimson Web (Field-Tested),48.0,buff,682.0,-0.44,-7.62,-4.99,True,False,True,False
2026-06-22,SG 553 | 玩命职场 (久经沙场),SG 553 | Hazard Pay (Field-Tested),48.0,buff,1166.0,-1.37,3.6,1.46,True,False,True,False
2026-06-22,鲍伊猎刀（★ StatTrak™） | 噩梦之夜 (久经沙场),★ StatTrak™ Bowie Knife | Night (Field-Tested),48.0,buff,648.0,-3.32,-8.1,-0.93,False,True,True,False
2026-06-22,AUG | 璞玉 (久经沙场),AUG | Carved Jade (Field-Tested),48.0,buff,130.0,6.15,-11.35,-15.38,False,True,True,False
2026-06-22,暗影双匕（★） | 渐变大理石 (略有磨损),★ Shadow Daggers | Marble Fade (Minimal Wear),48.0,buff,897.0,-3.96,-7.36,-9.36,True,False,True,False
2026-06-22,猎杀者匕首（★ StatTrak™）,★ StatTrak™ Huntsman Knife,48.0,buff,1139.0,-9.04,-11.5,5.18,False,True,True,False
2026-06-22,截短霰弹枪 | 至高皮革 (略有磨损),Sawed-Off | First Class (Minimal Wear),48.0,buff,222.0,8.11,-13.96,4.95,False,True,True,False
2026-06-22,折刀（★） | 虎牙 (略有磨损),★ Navaja Knife | Tiger Tooth (Minimal Wear),48.0,buff,565.0,0.0,4.96,5.84,False,True,True,False
2026-06-22,熊刀（★ StatTrak™） | 虎牙 (略有磨损),★ StatTrak™ Ursus Knife | Tiger Tooth (Minimal Wear),48.0,buff,1637.0,2.5,2.5,2.5,False,True,True,False
2026-06-22,双持贝瑞塔 | 报应 (久经沙场),Dual Berettas | Retribution (Field-Tested),48.0,buff,32.43,-14.42,-26.31,-39.87,False,True,True,False
2026-06-22,Tec-9 | 骨化之色 (略有磨损),Tec-9 | Ossified (Minimal Wear),48.0,buff,177.0,-10.73,-11.16,-22.6,True,False,True,False
2026-06-22,弯刀（★ StatTrak™） | 狩猎网格 (久经沙场),★ StatTrak™ Falchion Knife | Safari Mesh (Field-Tested),48.0,buff,476.74,-3.93,-3.51,-14.84,False,True,True,False
2026-06-23,FN57 | 氮化处理 (久经沙场),Five-SeveN | Nitro (Field-Tested),48.0,buff,198.0,6.4,7.45,-8.59,True,False,True,False
2026-06-23,XM1014 | 辐射警告 (略有磨损),XM1014 | Fallout Warning (Minimal Wear),48.0,buff,189.0,3.53,11.11,1.06,False,True,True,False
2026-06-23,求生匕首（★ StatTrak™） | 狩猎网格 (略有磨损),★ StatTrak™ Survival Knife | Safari Mesh (Minimal Wear),48.0,buff,414.0,-1.53,-5.62,0.48,True,False,True,False
2026-06-23,UMP-45 | 炽烈之炎 (略有磨损),UMP-45 | Blaze (Minimal Wear),48.0,buff,288.0,16.32,17.71,9.38,False,True,True,False
2026-06-23,折刀（★） | 虎牙 (略有磨损),★ Navaja Knife | Tiger Tooth (Minimal Wear),48.0,buff,565.0,0.83,6.73,5.31,False,True,True,False
2026-06-23,双持贝瑞塔 | 报应 (略有磨损),Dual Berettas | Retribution (Minimal Wear),48.0,buff,30.6,1.57,-7.27,-18.59,True,False,True,False
2026-06-23,鲍伊猎刀（★ StatTrak™） | 森林 DDPAT (久经沙场),★ StatTrak™ Bowie Knife | Forest DDPAT (Field-Tested),48.0,buff,550.0,-7.82,-10.36,-3.91,True,False,True,False
2026-06-23,熊刀（★ StatTrak™） | 虎牙 (略有磨损),★ StatTrak™ Ursus Knife | Tiger Tooth (Minimal Wear),48.0,buff,1637.0,2.5,2.5,2.5,False,True,True,False
2026-06-23,鲍伊猎刀（★ StatTrak™） | 都市伪装 (久经沙场),★ StatTrak™ Bowie Knife | Urban Masked (Field-Tested),48.0,buff,479.0,2.99,1.64,0.73,True,False,True,False
2026-06-23,双持贝瑞塔 | 报应 (久经沙场),Dual Berettas | Retribution (Field-Tested),48.0,buff,30.34,-8.51,-24.23,-35.07,False,True,True,False
2026-06-23,折刀（★ StatTrak™） | 夜色 (久经沙场),★ StatTrak™ Navaja Knife | Night Stripe (Field-Tested),48.0,buff,397.0,-1.51,-3.62,-6.55,True,False,True,False
2026-06-23,P250 | 狂野飞溅 (久经沙场),P250 | Splash (Field-Tested),48.0,buff,138.0,3.14,-8.7,-9.06,False,True,True,False
2026-06-23,Tec-9 | 骨化之色 (略有磨损),Tec-9 | Ossified (Minimal Wear),48.0,buff,171.0,-6.04,-8.48,-19.88,False,True,True,False
2026-06-23,MAC-10 | 绯红镂刻 (久经沙场),MAC-10 | Red Filigree (Field-Tested),48.0,buff,656.0,-0.91,13.72,42.15,False,True,True,False
2026-06-23,PP-野牛 | 碳素纤维 (略有磨损),PP-Bizon | Carbon Fiber (Minimal Wear),48.0,buff,49.33,-16.1,-23.94,-26.79,False,True,True,False
2026-06-23,弯刀（★ StatTrak™） | 狩猎网格 (久经沙场),★ StatTrak™ Falchion Knife | Safari Mesh (Field-Tested),48.0,buff,466.94,-1.49,-2.13,-8.55,False,True,True,False
2026-06-23,SG 553 | 辐射警告 (久经沙场),SG 553 | Fallout Warning (Field-Tested),48.0,buff,25.41,-1.42,-6.06,-18.79,False,True,True,False
2026-06-23,双持贝瑞塔 | 报应 (崭新出厂),Dual Berettas | Retribution (Factory New),48.0,buff,39.84,-3.88,-6.15,13.13,True,False,True,False
2026-06-23,弯刀（★ StatTrak™） | 枯焦之色 (久经沙场),★ StatTrak™ Falchion Knife | Scorched (Field-Tested),48.0,buff,592.0,-1.01,-0.13,-0.34,True,False,True,False
2026-06-23,CZ75自动型 | 花纹钢板 (久经沙场),CZ75-Auto | Tread Plate (Field-Tested),48.0,buff,30.58,28.58,62.82,38.16,False,True,True,False
2026-06-23,P90 | 星辰巨蟒 (略有磨损),P90 | Astral Jörmungandr (Minimal Wear),48.0,buff,2053.0,-1.96,18.75,8.77,False,True,True,False
2026-06-23,穿肠刀（★ StatTrak™） | 致命紫罗兰 (久经沙场),★ StatTrak™ Gut Knife | Ultraviolet (Field-Tested),48.0,buff,486.0,8.02,6.07,-1.75,True,False,True,False
2026-06-23,SG 553 | 旅行者皮革 (略有磨损),SG 553 | Traveler (Minimal Wear),48.0,buff,53.41,-9.87,6.76,,False,True,True,False
2026-06-23,M4A4 | 现代猎手 (略有磨损),M4A4 | Modern Hunter (Minimal Wear),48.0,buff,833.0,1.92,-3.96,1.08,False,True,True,False
2026-06-23,穿肠刀（★ StatTrak™） | 深红之网 (久经沙场),★ StatTrak™ Gut Knife | Crimson Web (Field-Tested),48.0,buff,682.0,-0.44,1.17,-4.99,False,True,True,False
2026-06-23,SG 553 | 玩命职场 (久经沙场),SG 553 | Hazard Pay (Field-Tested),48.0,buff,1166.0,3.6,3.6,-9.91,True,False,True,False
2026-06-23,鲍伊猎刀（★ StatTrak™） | 噩梦之夜 (久经沙场),★ StatTrak™ Bowie Knife | Night (Field-Tested),48.0,buff,634.0,2.63,-2.33,6.15,False,True,True,False
2026-06-23,AUG | 璞玉 (久经沙场),AUG | Carved Jade (Field-Tested),48.0,buff,130.0,5.38,-16.15,-18.46,False,True,True,False
2026-06-23,暗影双匕（★） | 渐变大理石 (略有磨损),★ Shadow Daggers | Marble Fade (Minimal Wear),48.0,buff,894.0,1.68,-5.37,-7.27,False,True,True,False
2026-06-23,猎杀者匕首（★ StatTrak™）,★ StatTrak™ Huntsman Knife,48.0,buff,1009.0,-3.47,17.69,17.94,False,True,True,False
2026-06-24,XM1014 | 辐射警告 (略有磨损),XM1014 | Fallout Warning (Minimal Wear),48.0,buff,190.0,0.35,10.53,16.32,False,True,True,False
2026-06-24,折刀（★） | 虎牙 (略有磨损),★ Navaja Knife | Tiger Tooth (Minimal Wear),48.0,buff,565.0,2.48,8.5,23.36,False,True,True,False
2026-06-24,弯刀（★ StatTrak™） | 噩梦之夜 (久经沙场),★ StatTrak™ Falchion Knife | Night (Field-Tested),48.0,buff,761.0,-6.31,17.48,5.78,True,False,True,False
2026-06-24,鲍伊猎刀（★ StatTrak™） | 都市伪装 (久经沙场),★ StatTrak™ Bowie Knife | Urban Masked (Field-Tested),48.0,buff,479.0,3.76,-1.46,-4.28,True,False,True,False
2026-06-24,双持贝瑞塔 | 报应 (久经沙场),Dual Berettas | Retribution (Field-Tested),48.0,buff,30.04,-8.26,-23.8,-34.42,False,True,True,False
2026-06-24,折刀（★ StatTrak™） | 夜色 (久经沙场),★ StatTrak™ Navaja Knife | Night Stripe (Field-Tested),48.0,buff,398.0,-1.93,-3.77,-7.29,True,False,True,False
2026-06-24,折刀（★ StatTrak™） | 北方森林 (略有磨损),★ StatTrak™ Navaja Knife | Boreal Forest (Minimal Wear),48.0,buff,425.0,13.25,10.94,5.88,False,False,True,False
2026-06-24,P250 | 狂野飞溅 (久经沙场),P250 | Splash (Field-Tested),48.0,buff,139.0,1.44,-1.44,-9.35,False,True,True,False
2026-06-24,Tec-9 | 骨化之色 (略有磨损),Tec-9 | Ossified (Minimal Wear),48.0,buff,160.0,1.67,-2.5,-16.87,False,True,True,False
2026-06-24,PP-野牛 | 碳素纤维 (略有磨损),PP-Bizon | Carbon Fiber (Minimal Wear),48.0,buff,46.41,-16.5,17.3,-27.88,False,True,True,False
2026-06-24,P2000 | 草原落叶 (崭新出厂),P2000 | Grassland Leaves (Factory New),48.0,buff,590.0,-37.03,,,False,True,True,False
2026-06-24,SG 553 | 辐射警告 (久经沙场),SG 553 | Fallout Warning (Field-Tested),48.0,buff,24.99,-0.69,-9.76,-20.89,False,True,True,False
2026-06-24,弯刀（★ StatTrak™） | 枯焦之色 (久经沙场),★ StatTrak™ Falchion Knife | Scorched (Field-Tested),48.0,buff,592.0,-1.91,-2.2,-3.38,True,False,True,False
2026-06-24,SG 553 | 旅行者皮革 (略有磨损),SG 553 | Traveler (Minimal Wear),48.0,buff,50.29,22.21,13.38,,False,True,True,False
2026-06-24,穿肠刀（★ StatTrak™） | 深红之网 (久经沙场),★ StatTrak™ Gut Knife | Crimson Web (Field-Tested),48.0,buff,682.0,-1.08,4.11,-4.99,False,True,True,False
2026-06-24,SG 553 | 玩命职场 (久经沙场),SG 553 | Hazard Pay (Field-Tested),48.0,buff,1166.0,3.6,3.6,-10.72,True,False,True,False
2026-06-24,鲍伊猎刀（★ StatTrak™） | 噩梦之夜 (久经沙场),★ StatTrak™ Bowie Knife | Night (Field-Tested),48.0,buff,631.0,6.02,8.4,7.45,False,True,True,False
2026-06-24,AUG | 璞玉 (久经沙场),AUG | Carved Jade (Field-Tested),48.0,buff,140.0,-3.33,-20.0,-26.43,False,True,True,False
2026-06-24,暗影双匕（★） | 渐变大理石 (略有磨损),★ Shadow Daggers | Marble Fade (Minimal Wear),48.0,buff,893.99,-1.94,-2.8,-4.92,False,True,True,False
2026-06-24,猎杀者匕首（★ StatTrak™）,★ StatTrak™ Huntsman Knife,48.0,buff,1065.0,2.85,15.82,11.46,False,True,True,False
2026-06-24,FN57 | 氮化处理 (久经沙场),Five-SeveN | Nitro (Field-Tested),48.0,buff,202.0,1.49,8.91,-10.4,True,False,True,False
2026-06-24,求生匕首（★ StatTrak™） | 狩猎网格 (略有磨损),★ StatTrak™ Survival Knife | Safari Mesh (Minimal Wear),48.0,buff,412.0,-0.57,-5.1,0.73,True,False,True,False
2026-06-24,UMP-45 | 炽烈之炎 (略有磨损),UMP-45 | Blaze (Minimal Wear),48.0,buff,324.0,0.62,-0.62,-2.78,False,True,True,False
2026-06-24,双持贝瑞塔 | 报应 (略有磨损),Dual Berettas | Retribution (Minimal Wear),48.0,buff,28.79,3.86,-4.1,-14.94,True,False,True,False
2026-06-24,鲍伊猎刀（★ StatTrak™） | 森林 DDPAT (久经沙场),★ StatTrak™ Bowie Knife | Forest DDPAT (Field-Tested),48.0,buff,550.0,-7.82,-10.55,-3.82,True,False,True,False
2026-06-24,MAC-10 | 绯红镂刻 (久经沙场),MAC-10 | Red Filigree (Field-Tested),48.0,buff,656.0,-0.91,-0.38,41.92,False,True,True,False
2026-06-24,弯刀（★ StatTrak™） | 狩猎网格 (久经沙场),★ StatTrak™ Falchion Knife | Safari Mesh (Field-Tested),48.0,buff,481.38,-1.95,-5.06,-11.3,True,False,True,False
2026-06-24,双持贝瑞塔 | 报应 (崭新出厂),Dual Berettas | Retribution (Factory New),48.0,buff,38.87,3.41,-3.81,15.95,True,False,True,False
2026-06-24,CZ75自动型 | 花纹钢板 (久经沙场),CZ75-Auto | Tread Plate (Field-Tested),48.0,buff,30.58,28.58,55.13,48.72,False,True,True,False
2026-06-24,P90 | 星辰巨蟒 (略有磨损),P90 | Astral Jörmungandr (Minimal Wear),48.0,buff,1932.0,23.72,44.36,15.58,False,True,True,False
2026-06-25,求生匕首（★ StatTrak™） | 狩猎网格 (略有磨损),★ StatTrak™ Survival Knife | Safari Mesh (Minimal Wear),48.0,buff,412.0,-6.55,-4.85,0.73,True,False,True,False
2026-06-25,UMP-45 | 炽烈之炎 (略有磨损),UMP-45 | Blaze (Minimal Wear),48.0,buff,323.0,2.79,7.43,-2.48,False,True,True,False
2026-06-25,折叠刀（★ StatTrak™） | 森林 DDPAT (略有磨损),★ StatTrak™ Flip Knife | Forest DDPAT (Minimal Wear),48.0,buff,896.0,0.0,1.0,36.83,False,False,True,False
2026-06-25,折刀（★） | 虎牙 (略有磨损),★ Navaja Knife | Tiger Tooth (Minimal Wear),48.0,buff,565.0,2.48,5.66,23.36,False,True,True,False
2026-06-25,鲍伊猎刀（★ StatTrak™） | 森林 DDPAT (久经沙场),★ StatTrak™ Bowie Knife | Forest DDPAT (Field-Tested),48.0,buff,550.0,-8.45,-11.64,-3.82,True,False,True,False
2026-06-25,折刀（★ StatTrak™） | 北方森林 (略有磨损),★ StatTrak™ Navaja Knife | Boreal Forest (Minimal Wear),48.0,buff,425.0,11.06,8.0,5.88,False,False,True,False
2026-06-25,P250 | 狂野飞溅 (久经沙场),P250 | Splash (Field-Tested),48.0,buff,134.0,7.46,3.73,-5.97,True,False,True,False
2026-06-25,Tec-9 | 骨化之色 (略有磨损),Tec-9 | Ossified (Minimal Wear),48.0,buff,157.0,2.55,-3.82,-15.29,True,False,True,False
2026-06-25,MAC-10 | 绯红镂刻 (久经沙场),MAC-10 | Red Filigree (Field-Tested),48.0,buff,656.0,-0.91,23.93,41.92,False,True,True,False
2026-06-25,PP-野牛 | 碳素纤维 (略有磨损),PP-Bizon | Carbon Fiber (Minimal Wear),48.0,buff,45.51,-13.93,19.62,-26.46,False,True,True,False
2026-06-25,P2000 | 草原落叶 (崭新出厂),P2000 | Grassland Leaves (Factory New),48.0,buff,578.0,-35.73,,,False,False,True,False
